Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
neck_pitch,0.00699408400053447,-0.00125176332849619,0.0727583797516687,0,0,0,0.411088317702787,0.00207221969471791,-1.92520036036003E-06,-0.000101243822883308,0.00130907225280783,-2.18964970760638E-06,0.00124758562658473,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/neck_pitch.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/neck_pitch.STL,,joint_neck-b-1/NEEK-aac-1;joint_neck-b-1/上电机固定块-01-1;joint_neck-b-1/NEEK-aad-1,neck_pitch_xi,neck_pitch_zhou,joint_neck_pitch,revolute,0,0,0.0549999999999997,0,0,0,neck_yaw,0.00392531587916953,0.999992295917948,0,3,1,-1.05,1.05,,,,,1.05,-1.05,,0
photo_Link,-0.0123801089244806,0.00112091002561876,-1.42681196173555E-05,0,0,0,0.0372356652492338,2.07046400226088E-05,2.87658314901547E-07,-2.1887602493528E-09,3.00576789994176E-06,-5.61110378428171E-10,2.15883988256025E-05,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/photo_Link.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/photo_Link.STL,,joint_neck-b-1/深度相机-1,photo_xi,Axis_photo_Link,photo_Link,fixed,0.0670040641536958,0.000903862958856472,0.0334999999991465,0,0,0,neck_pitch,0,0,0,,,,,,,,,,,,
left_eye_Link,-0.00633292892382342,0.000784646172348857,-0.000485986064787225,0,0,0,0.0142409052789832,2.59645137645908E-06,2.12229412405978E-07,-1.5042114936039E-07,4.61958360199278E-06,7.58824412760753E-08,4.42605943247582E-06,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_eye_Link.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_eye_Link.STL,,joint_neck-b-1/CCD-a-2,left_eye_xi,Axis_left_eye_Link,left_eye_Link,fixed,0.0574110991496866,0.0315552137402093,0.0915716302832328,0,0,0,neck_pitch,0,0,0,,,,,,,,,,,,
right_eye_Link,-0.0135553012218699,0.000812996616375128,0.000145705822713893,0,0,0,0.014240905278983,2.59645137645906E-06,2.12229412405966E-07,-1.50421149360407E-07,4.61958360199268E-06,7.58824412760829E-08,4.42605943247572E-06,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_eye_Link.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_eye_Link.STL,,joint_neck-b-1/CCD-a-1,right_eye_xi,Axis_right_eye_Link,right_eye_Link,fixed,0.0643860209507408,-0.0315119969265536,0.0909399384964493,0,0,0,neck_pitch,0,0,0,,,,,,,,,,,,
left_shoulder_inner,-0.00422834077937284,0.0573508329036991,0.000870683031850783,0,0,0,0.106265257502288,0.000229530407270763,-2.54807421105996E-05,-1.81508296856788E-07,0.000153747596907596,-4.22085201581581E-06,0.000153127273404901,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_shoulder_inner.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_shoulder_inner.STL,,Right Arm Joint-1/joint_right_shoulder_inner-1/outer-b-1;Right Arm Joint-1/joint_right_shoulder_inner-1/outer-a-1,left_1_xi,left_shoulder_inner_zhou,joint_left_shoulder_inner,revolute,0.000559750045691976,0.142598901395782,0.275068384808261,0,0,0,waist_yaw,0.00392531587917293,0.999992295917948,0,30,1,-3.14,1.57,,,,,1.57,-3.14,,0
left_shoulder_outer,-0.0138196113286189,0.00115611120794384,-0.0633639366125933,0,0,0,0.133868032465063,0.000374448188481059,1.29626162469639E-07,-2.06863760782395E-05,0.000289580313536638,-5.37180512363755E-06,0.000128718262934193,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_shoulder_outer.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_shoulder_outer.STL,,Right Arm Joint-1/joint_right_shoulder_outer-1/outer-c-1;Right Arm Joint-1/joint_right_shoulder_outer-1/outer-d-1,left_2_xi,left_shoulder_outer_zhou,joint_left_shoulder_outer,revolute,0.0328177002035452,0.0808718032032806,0,0,0,0,left_shoulder_inner,-0.999992295917948,0.00392531587916873,0,30,1,-0.35,3.14,,,,,3.14,-0.35,,0
left_upper_arm,-0.0292682369892452,-0.00328103200419749,-0.111570093900363,0,0,0,0.0949395499308618,0.000592699518085546,2.50935412612765E-06,-1.89227513075908E-06,0.000530568862649344,-3.21813050727758E-05,8.66654398275334E-05,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_upper_arm.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_upper_arm.STL,,Right Arm Joint-1/joint_right_upper_arm-2/left-a-f-1;Right Arm Joint-1/joint_right_upper_arm-2/left-a-e-1,left_3_xi,left_upper_arm_zhou,joint_left_upper_arm,revolute,-0.0232498208800944,9.12635941861528E-05,-0.140250000000001,0,0,0,left_shoulder_outer,0,0,1,30,1,-3.14,3.14,,,,,3.14,-3.14,,0
left_elbow,-5.92897339799503E-05,-0.0154755536608647,-0.0646837885462715,0,0,0,0.310555841938533,0.000384068983067563,4.56877529204324E-07,-1.18094579584424E-07,0.000498961651879273,-3.4780568479446E-05,0.000245320889010848,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_elbow.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_elbow.STL,,Right Arm Joint-1/joint_right_elbow-1/outer-j-1;Right Arm Joint-1/joint_right_elbow-1/outer-h-1;Right Arm Joint-1/joint_right_elbow-1/模组DM_4340P-1/DM_4340P_20250407-1-1_1_2-1;Right Arm Joint-1/joint_right_elbow-1/4340模组连接块-1,left_4_xi,left_elbow_zhou,joint_left_elbow,revolute,0.00011481548946346,0.0292497746556024,-0.205000000000011,0,0,0,left_upper_arm,-0.00392531587917075,-0.999992295917948,0,30,1,0,2.62,,,,,2.62,0,,0
left_forearm,0.0209672398360619,-8.23036718032299E-05,-0.0202521771147893,0,0,0,0.0202241523423958,5.19185294041436E-06,-4.20534003259205E-09,4.55646262108158E-09,4.12053970935286E-06,-1.78856941550463E-11,4.26435741280366E-06,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_forearm.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_forearm.STL,,Right Arm Joint-1/joint_right_forearm-2/4340模组连接块D-1;Right Arm Joint-1/joint_right_forearm-2/4340模组连接块C-2;Right Arm Joint-1/joint_right_forearm-2/4340连接E-1,left_5_xi,left_forearm_zhou,joint_left_forearm,revolute,-0.000105002199808579,-0.0267497939157543,-0.111749999999997,0,0,0,left_elbow,0,0,1,9,1,-3.14,3.14,,,,,3.14,-3.14,,0
left_wrist_upper,-0.0340677426782754,0.00182979217040419,-0.0295282978803013,0,0,0,0.246865927029498,0.000101705625479594,1.27832539228761E-07,1.90261816387801E-07,0.000101824186269238,2.84204753723122E-07,0.00010192803444619,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_wrist_upper.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_wrist_upper.STL,,Right Arm Joint-1/joint_right_forearm-2/模组DM_4340P-1/DM_4340P_20250407-1-1_1_2-1;Right Arm Joint-1/joint_right_wrist_upper-1/DM_J6J7000_1-1;Right Arm Joint-1/joint_right_wrist_upper-1/模组DM_4340P-1/DM_4340P_20250407-1-1_1_2-1,left_6_xi,left_wrist_upper_zhou,joint_left_wrist_upper,revolute,0.0289997765816612,-0.0001138341605465,-0.0400000000000281,0,0,0,left_forearm,-0.999992295917948,0.00392531587915756,0,9,1,-1.57,1.57,,,,,1.57,-1.57,,0
left_wrist_lower,0.00526428552321967,-0.0251041650256276,-0.0855837939743567,0,0,0,0.194336519033928,0.000133494288549836,-4.71016806483694E-07,1.31014501074388E-05,0.00017014651328259,2.51181992085373E-06,7.49653752019706E-05,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_wrist_lower.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_wrist_lower.STL,,Right Arm Joint-1/joint_right_wrist_lower-1/4340连接F-1;Right Arm Joint-1/joint_right_wrist_lower-1/4340连接G-1;Right Arm Joint-1/joint_right_wrist_lower-1/装配体1-3/手掌-1,left_7_xi,left_wrist_lower_zhou,joint_left_wrist_lower,revolute,-0.0357305904717207,0.0304904887553751,-0.0591999999999804,0,0,0,left_wrist_upper,-0.00392531587916753,-0.999992295917948,0,9,1,-1.57,1.57,,,,,1.57,-1.57,,0
left_thumb_proximal,0.00801761159597292,-3.1496569273648E-05,-0.0121255000440341,0,0,0,0.0125952955372696,1.17263505972507E-06,-1.26510459821264E-10,1.31400122994926E-07,1.1414895188009E-06,-5.13555924913339E-10,1.35503588764085E-06,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_thumb_proximal.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_thumb_proximal.STL,,Right Arm Joint-1/joint_right_wrist_lower-1/装配体1-3/母指-1,left_muzhi1_xi,left_thumb_proximal_zhou,joint_left_thumb_proximal,revolute,0.0351172297123177,-0.0291380707017883,-0.0713337228751637,0,0,0,left_wrist_lower,0.0498080389347052,-0.000195513783522969,-0.998758790215055,2,1,-3.14,3.14,,,,,3.14,-3.14,,0
left_thumb_distal,0.015867460927371,0.000482559951828443,-0.0136933301425625,0,0,0,0.0113855998436497,1.3832471749245E-06,-8.24392928909918E-08,9.6202703256492E-07,2.25780077998108E-06,7.61392695971199E-08,1.47913643084319E-06,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_thumb_distal.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_thumb_distal.STL,,Right Arm Joint-1/joint_right_wrist_lower-1/装配体1-3/母指1-1,left_muzhi2_xi,left_thumb_distal_zhou,joint_left_thumb_distal,revolute,0.0193514595128172,-7.59611829928564E-05,-0.0189754682147414,0,0,0,left_thumb_proximal,-0.00392531587916433,-0.999992295917948,0,2,1,0,3.925,,,,,3.925,0,,0
left_index_proximal,0.00146252117110257,-0.000767938867445417,-0.0294195742138569,0,0,0,0.00935222988665412,3.12969244291988E-06,6.97035876982363E-09,1.43620723329002E-07,3.09239667027379E-06,-1.43135836665544E-07,2.44267387664231E-07,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_index_proximal.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_index_proximal.STL,,Right Arm Joint-1/joint_right_wrist_lower-1/装配体1-3/食指-1,left_shizhi_xi,left_index_proximal_zhou,joint_left_index_proximal,revolute,0.0360096945489099,-0.028141566230756,-0.134868325552782,0,0,0,left_wrist_lower,-0.998751095695383,0.00392044373912932,-0.0498084226628414,2,1,0,3.925,,,,,3.925,0,,0
left_middle_proximal,0.00146252117110124,-0.000767938867378359,-0.0294195742138007,0,0,0,0.00935222988665402,3.12969244291981E-06,6.97035876982635E-09,1.43620723328998E-07,3.09239667027377E-06,-1.43135836665553E-07,2.44267387664167E-07,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_middle_proximal.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_middle_proximal.STL,,Right Arm Joint-1/joint_right_wrist_lower-1/装配体1-3/食指-2,left_zhonghzi_xi,left_middle_proximal_zhou,joint_left_middle_proximal,revolute,0.0213770843860244,-0.0280841281712206,-0.142606763424289,0,0,0,left_wrist_lower,-0.998751095695383,0.00392044373913177,-0.0498084226628395,2,1,0,3.925,,,,,3.925,0,,0
left_ring_proximal,0.00146252117109791,-0.000767938867419049,-0.0294195742137586,0,0,0,0.00935222988665386,3.12969244291986E-06,6.97035876982054E-09,1.43620723328993E-07,3.09239667027371E-06,-1.43135836665524E-07,2.44267387664272E-07,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_ring_proximal.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_ring_proximal.STL,,Right Arm Joint-1/joint_right_wrist_lower-1/装配体1-3/食指-4,left_wumingzhi_xi,left_ring_proximal_zhou,joint_left_ring_proximal,revolute,0.0049753371264003,-0.0280197456362444,-0.138418516384899,0,0,0,left_wrist_lower,0.998751095695383,-0.00392044373913271,0.0498084226628354,2,1,0,3.925,,,,,3.925,0,,0
left_pinky_proximal,0.00146252117414414,-0.000767938867484885,-0.0294195742135095,0,0,0,0.00935222988665398,3.12969244291997E-06,6.97035876981767E-09,1.43620723328992E-07,3.09239667027371E-06,-1.43135836665527E-07,2.44267387664395E-07,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_pinky_proximal.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/left_pinky_proximal.STL,,Right Arm Joint-1/joint_right_wrist_lower-1/装配体1-3/食指-3,left_xiaoshouzhi_xi,left_pinky_proximal_zhou,joint_left_pinky_proximal,revolute,-0.0142665398723225,-0.027944214609019,-0.132369423117328,0,0,0,left_wrist_lower,0.998751095695383,-0.00392044373912958,0.0498084226628358,2,1,0,3.925,,,,,3.925,0,,0
right_shoulder_inner,-0.0379162773095594,0.0263425008012176,0.000960737567106351,0,0,0,0.106264317432899,0.000229932122046214,2.4882980848579E-05,-1.49148661819426E-07,0.000153349529345227,4.22009104090806E-06,0.000153123788265152,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_shoulder_inner.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_shoulder_inner.STL,,Left Arm Joint-1/Joint-a-1/left-a-a-1;Left Arm Joint-1/Joint-a-1/left-a-b-1,right_2_xi,right_shoulder_inner_zhou,joint_right_shoulder_inner,revolute,0.0316220489878936,-0.223725850135426,0.275068384807892,0,0,0,waist_yaw,-0.0039253158791735,-0.999992295917948,0,30,1,-3.14,1.57,,,,,1.57,-3.14,,0
right_shoulder_outer,-0.0138254226332146,-0.00104748654845555,-0.0633675523993349,0,0,0,0.133878422434869,0.000374498669925208,-8.05935468540163E-07,-2.06468928780345E-05,0.000289645582132958,5.52650064569828E-06,0.000128721941385868,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_shoulder_outer.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_shoulder_outer.STL,,Left Arm Joint-1/Joint-B-1/left-a-c-1;Left Arm Joint-1/Joint-B-1/left-a-d-1,right_2_xi,roght_shoulder_outter_zhou,joint_right_shoulder_outer,revolute,0,0,0,0,0,0,right_shoulder_inner,-0.999992295917948,0.00392531587917405,0,30,1,-0.35,3.14,,,,,3.14,-0.35,,0
right_upper_arm,-0.0292349086565962,0.00351058548681515,-0.11157073502404,0,0,0,0.0949333014522307,0.000592673295937547,-2.98899615748734E-06,-1.62442774583214E-06,0.000530633644555838,3.21873392248601E-05,8.6660763129312E-05,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_upper_arm.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_upper_arm.STL,,Left Arm Joint-1/Joint-c-1/dien-bs-1;Left Arm Joint-1/Joint-c-1/dien-as-1,right_3_xi,right_upper_arm_zhou,joint_right_upper_arm,revolute,-0.0232498208800838,9.12635941503481E-05,-0.140249999999753,0,0,0,right_shoulder_outer,0,0,1,30,1,-3.14,3.14,,,,,3.14,-3.14,,0
right_elbow,8.00168103876064E-05,0.0209258419469441,-0.0659287648607265,0,0,0,0.252828534301362,0.000272524740132684,4.34397999185186E-07,5.90926515410929E-08,0.000381689401306589,1.9758239781244E-05,0.000214508679868722,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_elbow.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_elbow.STL,,Left Arm Joint-1/Joint-D-1/left-a-g-1;Left Arm Joint-1/Joint-D-1/left-a-h-1;Left Arm Joint-1/Joint-D-1/模组DM_4340P-a-1/DM_4340P_20250407-1-1_1_2-1,right_4_xi,right_elbow_zhou,joint_right_elbow,revolute,-0.000114815489480113,-0.029249774655596,-0.204999999999996,0,0,0,right_upper_arm,0.00392531587917141,0.999992295917948,0,30,1,0,2.62,,,,,2.62,0,,0
right_forearm,0.0209672398360645,-8.23036718228254E-05,-0.0202521771188059,0,0,0,0.0202241523423959,5.19185294041443E-06,-4.20534003258883E-09,4.55646262108621E-09,4.1205397093529E-06,-1.78856941424284E-11,4.26435741280368E-06,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_forearm.STL,1,1,1,1,0,0,0,0,0,0,package://zong_zuang—JIGOU.SLDASM/meshes/right_forearm.STL,,Left Arm Joint-1/Joint-E-1/4340模组连接块C-001-1;Left Arm Joint-1/Joint-E-1/4340模组连接块D-001-1;Left Arm Joint-1/Joint-E-1/4340连接E-001-1,right_5_xi,right_forearm_zhou,joint_right_forearm,revolute,0.000105002199726201,0.0267497939158569,-0.111750000000003,0,0,0,right_elbow,0,0,1,9,1,-3.14,3.14,,,,,3.14,-3.14,,0
